id,smiles,pKi
ZINC000013864201,COc1ccc(CCCCc2ccccc2)cc1CCN,7.17
ZINC000013864202,COc1ccc(CCCCCc2ccccc2)cc1CCN,6.96
ZINC000013864203,COc1ccc(CCCC2CCCCC2)cc1CCN,6.42
ZINC000013864204,COc1ccc(C#CCCCc2ccccc2)cc1CCN,6.53
ZINC000013864205,COc1ccc(-c2ccccc2)cc1CCN,5.82
ZINC000013864326,N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,6.15
ZINC000013864327,O=C(OCCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.97
ZINC000013864328,O=C(CCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.99
ZINC000013864329,N#Cc1ccc(CCOC(=O)N2CCN(CCCc3ccccc3)CC2)cc1,6.07
ZINC000013864331,CCOc1ccc(CCOC(=O)N2CCN(CCCc3ccccc3)CC2)cc1,6.01
ZINC000013864332,CCOc1ccc(CCNC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,6.64
ZINC000013864333,O=C(CCCc1ccccc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,6.02
ZINC000013864334,N#Cc1ccc(CCOC(=O)NC2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,6.17
ZINC000013864761,CN(C)CCc1cn(C(=O)c2ccccc2)c2ccc(O)cc12,6.7
ZINC000013864767,CCOC(=O)c1[nH]c2ccccc2c1CCN(C)C,6.89
ZINC000013864770,Cc1ccc(S(=O)(=O)n2cc3c4c(cccc42)[C@H](O)[C@@H](N(C)C)C3)cc1,6.49
ZINC000013890114,O=C(N[C@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1)c1ccc(F)cc1,6.33
ZINC000013890116,O=S(=O)(N[C@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1)c1ccc(F)cc1,5.47
ZINC000013890117,O[C@@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)c2ccccc12,5.99
ZINC000013913408,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CC[C@H](c2ccccc2)C1,7.47
ZINC000013918476,CC(C)n1nc(C(=O)NCC2CCN(CCc3ccccc3)CC2)c2ccccc21,7.5
ZINC000013976034,O=C1C[C@@H](c2ccccc2)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2N1,9.74
ZINC000013978817,C[C@H]1CNCCc2ccc(Cl)c(F)c21,6.08
ZINC000013978821,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,6.66
ZINC000014114286,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,7.64
ZINC000014195406,Clc1ccc(N2CCN(Cc3cn4ccccc4n3)CC2)cc1Cl,5.92
ZINC000014208605,C[C@H]1CNCCc2c(Cl)cc(Cl)cc21,6.77
ZINC000014299681,CN1CCN(C2=Nc3ccccc3Nc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,8.1
ZINC000014299682,CN1CCN(C2=Nc3ccccc3Oc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,7.32
ZINC000014299683,CN1CCN(C2=Nc3ccccc3Sc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,6.96
ZINC000014975951,CCc1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1,5.47
ZINC000014975956,CCc1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3ccccc32)CC1,5.47
ZINC000014975960,CCCc1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1,5.5
ZINC000014975964,CCCc1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3ccccc32)CC1,5.5
ZINC000014975974,CC(C)c1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1,5.32
ZINC000014975978,CC(C)c1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3ccccc32)CC1,5.32
ZINC000014975987,O=C(CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)N[C@@H]1CCCc2ccccc21,5.83
ZINC000014975990,O=C(CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)N[C@H]1CCCc2ccccc21,5.83
ZINC000014975993,CN(C)c1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1,6.25
ZINC000014975996,CN(C)c1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3ccccc32)CC1,6.25
ZINC000014976000,CNc1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1,5.8
ZINC000014976004,CNc1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3ccccc32)CC1,5.8
ZINC000014976014,CC(=O)Nc1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1,5.45
ZINC000014976017,CC(=O)Nc1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3ccccc32)CC1,5.45
ZINC000014976027,O=C(CCCCCN1CCN(c2ccccc2F)CC1)N[C@@H]1CCCc2ccccc21,6.71
ZINC000014976030,O=C(CCCCCN1CCN(c2ccccc2F)CC1)N[C@H]1CCCc2ccccc21,6.71
ZINC000014976033,O=C(CCCCCN1CCN(c2ccccn2)CC1)N[C@@H]1CCCc2ccccc21,6.27
ZINC000014976037,O=C(CCCCCN1CCN(c2ccccn2)CC1)N[C@H]1CCCc2ccccc21,6.27
ZINC000014982453,COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,5.52
ZINC000018847040,CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,6.12
ZINC000018847041,CCN(CC)CCC[C@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,6.12
ZINC000018847046,COc1ccc2c(c1)[nH]c1c(C)nccc12,5.11
ZINC000019202437,COc1ccc2[nH]c3c(c2c1)CCNC3,5.85
ZINC000019364398,Cn1c(=O)sc2cc(CCCCN3CCN(Cc4ccccc4)CC3)ccc21,6.05
ZINC000019367755,O=C(CCCN1CCN(CC[C@H]2CCc3ccccc3C2=O)CC1)c1ccc(F)cc1,7.35
ZINC000019368911,CN1CCN([C@H]2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,9.85
ZINC000019418965,c1ccc2c3c([nH]c2c1)CNCC3,5.52
ZINC000019674976,NC[C@@H](c1ccccc1)c1ccc(Br)cc1,6.59
ZINC000019674978,NC[C@H](c1ccccc1)c1ccc(Br)cc1,6.59
ZINC000021984468,NCC1c2ccccc2Oc2ccccc21,6.77
ZINC000022001974,CCN(CC)CCc1c[nH]c2cccc(O)c12,7.6
ZINC000022011749,C[C@@H]1CNCCc2ccc(Cl)cc21,6.59
ZINC000022032760,CN1CCN([C@@H]2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,9.64
ZINC000022032888,O=C(CCCN1CCN(CC[C@@H]2CCc3sccc3C2=O)CC1)c1ccc(F)cc1,6.83
ZINC000022033040,O=C(CCCN1CCN(CC[C@@H]2CCc3ccccc3C2=O)CC1)c1ccc(F)cc1,7.35
ZINC000022033309,O=C(CCCN1CCN(CC[C@H]2Cc3ccccc3C2=O)CC1)c1ccc(F)cc1,7.3
ZINC000022033457,O=C(CCCN1CCN(CC[C@@H]2Cc3ccccc3C2=O)CC1)c1ccc(F)cc1,7.3
ZINC000022309494,CN1CCN(C2=Cc3ccccc3Oc3ccc(Cl)cc32)CC1,8.52
ZINC000022445761,Cn1c(=O)sc2cc(CCN3CCN(Cc4ccc(Cl)cc4Cl)CC3)ccc21,6.0
ZINC000022445766,Cn1c(=O)sc2cc(CCN3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)ccc21,5.3
ZINC000022445857,O=C(CCCN1CCN(CC[C@H]2Cc3sccc3C2=O)CC1)c1ccc(F)cc1,7.63
ZINC000022446233,Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1,6.43
ZINC000022452134,CN1CCN([C@@H]2Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.94
ZINC000022463651,O=C1NCCN1CCN1CCN([C@H]2Cn3cccc3Sc3ccc(Cl)cc32)CC1,7.13
ZINC000022463657,O=C1NCCN1CCN1CCN([C@@H]2Cn3cccc3Sc3ccc(Cl)cc32)CC1,7.13
ZINC000022574303,CN1CCN([C@H]2C[C@H](c3ccc(F)cc3)c3ccc(F)cc32)CC1(C)C,8.72
ZINC000022574309,CC1(C)CN([C@H]2C[C@H](c3ccc(F)cc3)c3ccc(Cl)cc32)CCN1,8.49
ZINC000022574314,CN1CCN([C@H]2C[C@H](c3ccccc3)c3ccc(Cl)cc32)CC1(C)C,8.49
ZINC000022574320,CC1(C)CN([C@H]2C[C@H](c3ccsc3)c3ccc(Cl)cc32)CCN1,9.0
ZINC000022574327,CN1CCN([C@H]2C[C@H](c3ccc(F)cc3)c3ccccc32)CC1(C)C,8.54
ZINC000022575580,O=C(CCCN1CCN(C[C@@H]2CC(=O)c3ccccc32)CC1)c1ccc(F)cc1,7.2
ZINC000022579013,CC1(C)CN([C@@H]2C[C@@H](c3ccsc3)c3ccc(Cl)cc32)CCN1,9.0
ZINC000022579019,CN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3ccccc32)CC1(C)C,8.54
ZINC000022774885,O=C(CCCN1CCN(CC[C@@H]2Cc3sccc3C2=O)CC1)c1ccc(F)cc1,7.63
ZINC000022778615,CN1CCCN([C@@H]2Cn3cccc3Sc3ccc(Cl)cc32)CC1,7.8
ZINC000022778664,CN1CCN([C@H]2Cn3cccc3Sc3ccccc32)CC1,7.6
ZINC000022778669,CN1CCN([C@@H]2Cn3cccc3Sc3ccccc32)CC1,7.76
ZINC000022793170,O=C(CCCN1CCN(C[C@H]2CC(=O)c3ccccc32)CC1)c1ccc(F)cc1,7.2
ZINC000022924342,CN1CCN(C[C@@H]2C[C@H]3c4ccccc4Cc4ccccc4N3O2)CC1,6.55
ZINC000022924347,CN1CCN(C[C@H]2C[C@H]3c4ccccc4Cc4ccccc4N3O2)CC1,6.55
ZINC000022924351,CN1CCN(C[C@@H]2C[C@@H]3c4ccccc4Cc4ccccc4N3O2)CC1,6.55
ZINC000022924356,CN1CCN(C[C@H]2C[C@@H]3c4ccccc4Cc4ccccc4N3O2)CC1,6.55
ZINC000022924636,Cn1c(=O)sc2cc(CCN3CCN(Cc4ccccc4)CC3)ccc21,5.52
ZINC000022924640,Cn1c(=O)sc2cc(CCCCN3CCN(Cc4ccc(Cl)cc4Cl)CC3)ccc21,6.05
ZINC000022924645,Cn1c(=O)sc2cc(CCCCN3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)ccc21,5.0
ZINC000022925148,O=C(CCCN1CCN(C[C@@H]2CC(=O)c3ccccc3C2)CC1)c1ccc(F)cc1,7.27
ZINC000022925153,O=C(CCCN1CCN(C[C@H]2CC(=O)c3ccccc3C2)CC1)c1ccc(F)cc1,7.27
ZINC000022925178,O=C(CCCN1CCN(C[C@@H]2CC(=O)c3ccsc3C2)CC1)c1ccc(F)cc1,7.79
ZINC000022925183,O=C(CCCN1CCN(C[C@H]2CC(=O)c3ccsc3C2)CC1)c1ccc(F)cc1,7.79
ZINC000022925209,CN1CCN([C@H]2Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.94
ZINC000022925214,CN1CCN([C@@H]2Cn3cccc3Sc3ccc(F)cc32)CC1,8.29
ZINC000022925219,CN1CCN([C@H]2Cn3cccc3Sc3ccc(F)cc32)CC1,8.46
ZINC000022925224,CCN1CCN([C@@H]2Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.24
ZINC000022925229,CCN1CCN([C@H]2Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.24
ZINC000022925233,OCCN1CCN([C@@H]2Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.06
ZINC000022925238,OCCN1CCN([C@H]2Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.06
ZINC000022925243,CCN1CCN([C@@H]2Cn3cccc3Sc3ccc(F)cc32)CC1,8.37
ZINC000022925248,CCN1CCN([C@H]2Cn3cccc3Sc3ccc(F)cc32)CC1,8.37
ZINC000022925253,OCCN1CCN([C@@H]2Cn3cccc3Sc3ccc(F)cc32)CC1,8.15
ZINC000022925258,OCCN1CCN([C@H]2Cn3cccc3Sc3ccc(F)cc32)CC1,8.15
ZINC000022925262,CN1CCN([C@@H]2Cn3cccc3Sc3ccc(Br)cc32)CC1,7.92
ZINC000022925267,CN1CCN([C@H]2Cn3cccc3Sc3ccc(Br)cc32)CC1,7.92
ZINC000022925271,CCN1CCN([C@@H]2Cn3cccc3Sc3ccc(Br)cc32)CC1,7.64
ZINC000022925275,CCN1CCN([C@H]2Cn3cccc3Sc3ccc(Br)cc32)CC1,7.64
ZINC000022925279,OCCN1CCN([C@@H]2Cn3cccc3Sc3ccc(Br)cc32)CC1,7.64
ZINC000022925283,OCCN1CCN([C@H]2Cn3cccc3Sc3ccc(Br)cc32)CC1,7.64
ZINC000022925894,c1ccc(CCCCN2CCN(Cc3ccccc3)CC2)cc1,6.62
ZINC000022927693,c1ccc(CN2CCN(Cc3cn(-c4ccccc4)c(-c4ccccc4)n3)CC2)cc1,5.66
ZINC000022930408,COCc1ccc2n1C[C@H](N1CCN(C)CC1)c1cc(Cl)ccc1S2,6.39
ZINC000022930411,COCc1ccc2n1C[C@@H](N1CCN(C)CC1)c1cc(Cl)ccc1S2,6.39
ZINC000022937550,O=c1[nH]c2ccccc2c(=O)n1CCN1CCN(C(c2ccccc2)c2ccccc2)CC1,7.21
ZINC000022937976,CN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3ccc(Cl)cc32)CC1(C)C,8.96
ZINC000022938017,CN1CCN([C@@H]2C[C@@H](c3ccccc3)c3ccccc32)CC1(C)C,7.68
ZINC000022938019,CN1CCN([C@@H]2C[C@@H](c3ccccc3)c3ccc(Cl)cc32)CC1(C)C,8.49
ZINC000022938023,CN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3ccc(F)cc32)CC1(C)C,8.72
ZINC000022938027,CC1(C)CN([C@@H]2C[C@@H](c3ccc(F)cc3)c3ccc(Cl)cc32)CCN1,8.49
ZINC000022938030,CC1(C)CN([C@H]2C[C@@H](c3ccc(F)cc3)c3ccc(Cl)cc32)CCN1,8.49
ZINC000022938033,CN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3ccc(Br)cc32)CC1(C)C,8.52
ZINC000022938037,CC1(C)CN([C@@H]2C[C@@H](c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CCN1,8.12
ZINC000022938041,CC1(C)CN([C@H]2C[C@@H](c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CCN1,8.12
ZINC000022938044,CN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1(C)C,8.35
ZINC000022938048,Cc1ccc2c(c1)[C@H](N1CCNC(C)(C)C1)C[C@@H]2c1ccc(F)cc1,8.82
ZINC000022938051,Cc1ccc2c(c1)[C@H](N1CCNC(C)(C)C1)C[C@H]2c1ccc(F)cc1,8.82
ZINC000022938055,Cc1ccc2c(c1)[C@@H](N1CCNC(C)(C)C1)C[C@@H]2c1ccc(F)cc1,8.82
ZINC000022938058,Cc1ccc2c(c1)[C@@H](N1CCNC(C)(C)C1)C[C@H]2c1ccc(F)cc1,8.82
ZINC000022938062,Cc1ccc2c(c1)[C@H](N1CCN(C)C(C)(C)C1)C[C@H]2c1ccc(F)cc1,8.47
ZINC000022938065,CN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3c(Cl)cccc32)CC1(C)C,7.54
ZINC000022938069,CN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3cc(Cl)ccc32)CC1(C)C,8.03
ZINC000022938073,CN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3cccc(Cl)c32)CC1(C)C,7.51
ZINC000022938076,CN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3cccc(F)c32)CC1(C)C,8.01
ZINC000022938080,CN1CCN([C@@H]2C[C@@H](c3ccccc3F)c3ccc(Cl)cc32)CC1(C)C,7.68
ZINC000022938083,CN1CCN([C@@H]2C[C@@H](c3cccc(F)c3)c3ccc(Cl)cc32)CC1(C)C,7.59
ZINC000022938087,CN1CCN([C@@H]2C[C@@H](c3ccc(Cl)cc3)c3ccc(Cl)cc32)CC1(C)C,7.49
ZINC000022938091,CC1(C)CN([C@H]2C[C@@H](c3ccsc3)c3ccc(Cl)cc32)CCN1,9.0
ZINC000022938093,CN1CCN([C@@H]2C[C@@H](c3ccsc3)c3ccc(Cl)cc32)CC1(C)C,8.77
ZINC000022938434,CN1CCN(CCOc2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,7.0
ZINC000022941785,CN1CCN(C)[C@@H](c2c(-c3ccccc3)[nH]c3ccccc23)C1,6.49
ZINC000023135911,CN1CCN(c2nc(Nc3ccc(F)cc3)c3cn[nH]c3n2)CC1,7.62
ZINC000023135912,COc1ccccc1N1CCN(c2nc(Nc3ccc(F)cc3)c3cn[nH]c3n2)CC1,5.86
ZINC000023135917,Fc1ccc(Nc2nc(N3CCOCC3)nc3[nH]ncc23)cc1,5.58
ZINC000024717778,COc1ccc(C[C@@H]2NCCc3c2[nH]c2ccccc32)cc1OC,7.18
ZINC000024717781,COc1ccc(C[C@H]2NCCc3c2[nH]c2ccccc32)cc1OC,7.18
ZINC000025422025,COc1cccc2c1CC[C@H]1CN(CCn3c(O)nc4c(sc5cccnc54)c3=O)C[C@@H]21,7.08
ZINC000025963555,COc1cccc2c3c([nH]c12)CNCC3,6.4
ZINC000025964310,COc1cccc2[nH]c3c(c12)CCNC3,7.12
ZINC000025965899,Brc1cccc2c3c([nH]c12)CNCC3,7.68
ZINC000025973757,CN1CCN(C2=Nc3ccccc3Nc3ccc(Cl)cc32)CC1,8.15
ZINC000026015477,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C[C@@H]1COc2cccc(OC)c2C1,5.11
ZINC000026015484,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C[C@H]1COc2cccc(OC)c2C1,5.11
ZINC000026017589,CCCN1CCN(CCC)[C@@]2(COc3cccc(OC)c3C2)C1,5.0
ZINC000026018213,O=C1CC2(CCCC2)CC(=O)N1CCCCNC[C@@H]1COc2ccccc2C1,7.25
ZINC000026018220,O=C1CC2(CCCC2)CC(=O)N1CCCCNC[C@H]1COc2ccccc2C1,7.25
ZINC000026018733,COc1cccc2c1C[C@H](CNCCCCN1C(=O)CC3(CCCC3)CC1=O)CO2,7.31
ZINC000026018741,COc1cccc2c1C[C@@H](CNCCCCN1C(=O)CC3(CCCC3)CC1=O)CO2,7.31
ZINC000026161406,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCCC3)C2=O)CC1,6.6
ZINC000026377519,CN1CCN(C2=Nc3ccccc3Nc3ccc(OS(C)(=O)=O)cc32)CC1,6.06
ZINC000026377671,CN1CCN(C2=Nc3ccccc3Nc3ccccc32)CC1,7.41
ZINC000026504305,c1ccc(CNC[C@@H]2CCN(CCc3c[nH]c4ccc(-n5cnnc5)cc34)C2)cc1,5.36
ZINC000026573916,COc1ccccc1N1CCN(CCCCc2ccc3c(c2)COC(=O)N3CCN2CCC(C(=O)c3ccc(F)cc3)CC2)CC1,7.85
ZINC000026575107,COc1ccccc1N1CCN(CCCc2ccc3c(c2)sc(=O)n3CCN2CCC(C(=O)c3ccc(F)cc3)CC2)CC1,8.7
ZINC000026575615,COc1ccccc1N1CCN(CCCCc2ccc3c(c2)oc(=O)n3CCN2CCC(=C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)CC1,6.47
ZINC000026575960,O=C(c1ccc(F)cc1)C1CCN(CCN2C(=O)OCc3cc(CCCCN4CCOCC4)ccc32)CC1,8.22
ZINC000026575961,COc1ccccc1N1CCN(CCc2ccc3c(c2)sc(=O)n3CCN2CCC(C(=O)c3ccc(F)cc3)CC2)CC1,7.7
ZINC000026576187,COc1ccccc1N1CCN(CCCCc2ccc3c(c2)COC(=O)N3CCN2CCC(=C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)CC1,6.92
ZINC000026577112,COc1ccccc1N1CCN(CCCCc2ccc3c(c2)sc(=O)n3CCN2CCC(=C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)CC1,8.15
ZINC000026577113,COc1ccccc1N1CCN(CCCCc2ccc3c(c2)oc(=O)n3CCN2CCC(C(=O)c3ccc(F)cc3)CC2)CC1,7.8
ZINC000026648468,CN1CCN(C2=Cc3ccccc3Oc3ccccc32)CC1,8.4
ZINC000026658687,CN(C)C[C@@H]1C[C@@H]2c3ccccc3COc3ccccc3[C@H]2O1,5.97
ZINC000026658692,CN(C)C[C@H]1C[C@@H]2c3ccccc3COc3ccccc3[C@H]2O1,5.97
ZINC000026659792,CNC[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,7.31
ZINC000026659797,CNC[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,7.31
ZINC000026660380,OCCN1CCN(C[C@@H]2C[C@@H]3c4ccccc4Cc4ccccc4[C@H]3O2)CC1,7.06
ZINC000026660386,OCCN1CCN(C[C@H]2C[C@@H]3c4ccccc4Cc4ccccc4[C@H]3O2)CC1,7.06
ZINC000026662248,CN(C)C[C@@H]1C[C@@H]2c3ccccc3OCc3ccccc3[C@H]2O1,7.04
ZINC000026662254,CN(C)C[C@H]1C[C@@H]2c3ccccc3OCc3ccccc3[C@H]2O1,7.04
ZINC000026662322,O=C(c1ccc(F)cc1)C1CCN(C[C@@H]2C[C@@H]3c4ccccc4Cc4ccccc4[C@H]3O2)CC1,6.36
ZINC000026662328,O=C(c1ccc(F)cc1)C1CCN(C[C@H]2C[C@@H]3c4ccccc4Cc4ccccc4[C@H]3O2)CC1,6.36
ZINC000026662718,CN1CCN(C[C@@H]2C[C@@H]3c4ccccc4Sc4ccccc4[C@H]3O2)CC1,7.76
ZINC000026662724,CN1CCN(C[C@H]2C[C@@H]3c4ccccc4Sc4ccccc4[C@H]3O2)CC1,7.76
ZINC000026662969,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Sc3ccccc3[C@H]2O1,7.51
ZINC000026662974,CN(C)C[C@H]1C[C@@H]2c3ccccc3Sc3ccccc3[C@H]2O1,7.51
ZINC000026663131,c1ccc(C2CCN(C[C@@H]3C[C@@H]4c5ccccc5Sc5ccccc5[C@H]4O3)CC2)cc1,7.16
ZINC000026663137,c1ccc(C2CCN(C[C@H]3C[C@@H]4c5ccccc5Sc5ccccc5[C@H]4O3)CC2)cc1,7.16
ZINC000026663688,Clc1cccc(N2CCN(C[C@@H]3C[C@@H]4c5ccccc5Cc5ccccc5[C@H]4O3)CC2)c1,7.25
ZINC000026663693,Clc1cccc(N2CCN(C[C@H]3C[C@@H]4c5ccccc5Cc5ccccc5[C@H]4O3)CC2)c1,7.25
ZINC000026663818,CN(C)C[C@@H]1C[C@@H]2c3ccccc3N(C)c3ccccc3[C@H]2O1,7.09
ZINC000026663823,CN(C)C[C@H]1C[C@@H]2c3ccccc3N(C)c3ccccc3[C@H]2O1,7.09
ZINC000026663888,CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccccc3[C@H]2O1,7.8
ZINC000026663893,CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccccc3[C@H]2O1,7.03
ZINC000026663897,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Oc3ccccc3[C@H]2O1,7.8
ZINC000026663902,CN(C)C[C@H]1C[C@@H]2c3ccccc3Oc3ccccc3[C@H]2O1,7.43
ZINC000026665488,COc1ccc(C[C@@H]2NCCc3c2[nH]c2ccc(C)cc32)cc1OC,7.65
ZINC000026665491,COc1ccc(C[C@H]2NCCc3c2[nH]c2ccc(C)cc32)cc1OC,7.65
ZINC000026667678,c1ccc(C2CCN(C[C@@H]3C[C@@H]4c5ccccc5Cc5ccccc5[C@H]4O3)CC2)cc1,5.96
ZINC000026667683,c1ccc(C2CCN(C[C@H]3C[C@@H]4c5ccccc5Cc5ccccc5[C@H]4O3)CC2)cc1,5.96
ZINC000026668142,COc1ccc(C[C@@H]2NCCc3c2[nH]c2c(C)c(C)ccc32)cc1OC,8.06
ZINC000026668147,COc1ccc(C[C@H]2NCCc3c2[nH]c2c(C)c(C)ccc32)cc1OC,8.06
ZINC000026668345,CN1CCN(C[C@@H]2C[C@@H]3c4ccccc4Cc4ccccc4[C@H]3O2)CC1,6.36
ZINC000026668349,CN1CCN(C[C@H]2C[C@@H]3c4ccccc4Cc4ccccc4[C@H]3O2)CC1,6.36
ZINC000026669483,c1ccc2c(c1)Cc1ccccc1[C@H]1C[C@@H](CN3CCOCC3)O[C@H]21,6.36
ZINC000026669488,c1ccc2c(c1)Cc1ccccc1[C@H]1C[C@H](CN3CCOCC3)O[C@H]21,6.36
ZINC000026670190,CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3[C@H]2O1,6.99
ZINC000026670194,CN(C)C[C@H]1C[C@H]2c3ccccc3Cc3ccccc3[C@H]2O1,6.99
ZINC000026670334,COc1ccc(C[C@H]2NCCc3c2[nH]c2c(Br)c(C)ccc32)cc1OC,8.53
ZINC000026672579,O=C(CCCN1CCN(CC[C@H]2CCc3sccc3C2=O)CC1)c1ccc(F)cc1,6.83
ZINC000026675191,COc1ccc(C[C@H]2NCCc3c2[nH]c2ccc(C)cc32)c(Cl)c1OC,7.71
ZINC000026721222,Cn1cnc(-c2ccc3c(c2)c(C2CCN(CCn4c(=O)[nH]c5ccccc5c4=O)CC2)cn3-c2ccc(F)cc2)n1,7.22
ZINC000026820423,CN(C)[C@H]1Cc2ccccc2[C@H](c2ccccc2Cl)C1,5.55
ZINC000026821395,CN(C)[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)cc2)C1,7.3
ZINC000026821744,Cc1ccccc1[C@@H]1C[C@@H](N(C)C)Cc2ccccc21,6.15
ZINC000026822913,CCCN1CCO[C@H](c2cccc(O)c2)C1,6.01
ZINC000026827216,CN(C)[C@H]1Cc2ccccc2[C@H](c2ccc(F)cc2)C1,7.15
ZINC000026974374,COc1ccc(OCCc2ccc(Br)cc2)cc1CCN,7.46
ZINC000027104297,CN(C)C[C@@H]1C[C@H]2c3cccnc3Cc3ccccc3N2O1,6.0
ZINC000027104300,CN(C)C[C@H]1C[C@H]2c3cccnc3Cc3ccccc3N2O1,6.0
ZINC000027104304,CN(C)C[C@@H]1C[C@@H]2c3cccnc3Cc3ccccc3N2O1,6.0
ZINC000027182053,CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3ccncc3N2O1,6.41
ZINC000027182060,CN(C)C[C@H]1C[C@H]2c3ccccc3Cc3ccncc3N2O1,6.41
ZINC000027182066,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccncc3N2O1,6.41
ZINC000027418281,CN1CCC[C@@H]1Cc1c[nH]c2cc(O)ccc12,6.68
ZINC000027419380,CN1CCC[C@H]1Cc1c[nH]c2cc(O)ccc12,5.33
ZINC000027431636,C[C@H]1C[C@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,8.08
