id,smiles,pKi
ZINC000013471683,COc1ccccc1N1CCN(C[C@@H]2CC(=O)c3ccoc3C2)CC1,6.19
ZINC000013471685,COc1ccccc1N1CCN(C[C@H]2CC(=O)c3ccoc3C2)CC1,6.19
ZINC000013471690,O=C1C[C@@H](CN2CCN(c3ccccn3)CC2)Cc2occc21,5.46
ZINC000013471693,O=C1C[C@H](CN2CCN(c3ccccn3)CC2)Cc2occc21,5.46
ZINC000013471701,O=C1C[C@H](CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2occc21,6.71
ZINC000013471704,O=C1C[C@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2occc21,6.61
ZINC000013471706,COc1ccccc1N1CCN(CC[C@@H]2CCc3occc3C2=O)CC1,6.68
ZINC000013471708,COc1ccccc1N1CCN(CC[C@H]2CCc3occc3C2=O)CC1,6.68
ZINC000013471711,O=C(c1ccc(F)cc1)C1CCN(CC[C@@H]2CCc3occc3C2=O)CC1,6.63
ZINC000013471712,O=C(c1ccc(F)cc1)C1CCN(CC[C@H]2CCc3occc3C2=O)CC1,6.63
ZINC000013471715,O=C1c2ccoc2CC[C@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,6.3
ZINC000013471716,O=C1c2ccoc2CC[C@@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,6.3
ZINC000013471717,COc1ccccc1N1CCN(C[C@@H]2CC(=O)c3c([nH]c4ccccc34)C2)CC1,6.8
ZINC000013471718,COc1ccccc1N1CCN(C[C@H]2CC(=O)c3c([nH]c4ccccc34)C2)CC1,6.8
ZINC000013471720,O=C1C[C@H](CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2[nH]c3ccccc3c21,7.22
ZINC000013471721,O=C1C[C@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2[nH]c3ccccc3c21,6.35
ZINC000013491358,C[C@H]1C[C@@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,7.36
ZINC000013491359,C[C@@H]1C[C@@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,6.51
ZINC000013491360,C[C@H]1C[C@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,7.57
ZINC000013527315,C[C@H](N)Cc1cn(C)c2ccc3c(c12)CCCO3,7.96
ZINC000013537284,Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O,7.19
ZINC000013557317,CN(C)[C@@H]1Cc2ccccc2[C@@H](c2ccccc2Cl)C1,6.52
ZINC000013557319,Cc1ccccc1[C@H]1C[C@H](N(C)C)Cc2ccccc21,6.1
ZINC000013557321,CN(C)[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)cc2)C1,6.52
ZINC000013557324,CN(C)[C@@H]1Cc2ccccc2[C@@H](c2ccc(F)cc2)C1,6.4
ZINC000013559958,NC[C@@H]1C[C@@H]1c1ccccc1,7.07
ZINC000013740544,Cc1cc(NC(=O)Nc2ccc3sccc3c2)sn1,7.82
ZINC000013740545,Cc1cc(NC(=O)Nc2ccc3sccc3c2)on1,7.33
ZINC000013741971,Cn1ccc2c3c(ccc21)N(C(=O)Nc1cccnc1)CCC3,7.22
ZINC000013741972,Cn1ccc2cc3c(cc21)CCCN3C(=O)Nc1cccnc1,7.27
ZINC000013757085,C[C@H](N)Cc1c2c(c(Br)c3c1OCC3)OCC2,8.94
ZINC000013760584,CCn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,8.0
ZINC000013760585,CCCn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,8.1
ZINC000013760586,CC(C)n1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,8.2
ZINC000013760587,O=C(Nc1cccnc1)N1CCc2cc3c(ccn3Cc3ccccc3)cc21,6.7
ZINC000013760588,Cc1cc2cc3c(cc2n1C)CCN3C(=O)Nc1cccnc1,7.7
ZINC000013760590,CN1CCc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,7.9
ZINC000013778246,COc1ccc(C2=NN3[C@@H](C2)c2cc(Br)ccc2OC32CCN(C)CC2)cc1OC,5.3
ZINC000013778248,COc1ccc(C2=NN3[C@H](C2)c2cc(Br)ccc2OC32CCN(C)CC2)cc1OC,5.3
ZINC000013782222,COc1cccc2[nH]cc([C@@H]3C[C@@H]3N)c12,7.19
ZINC000013782223,COc1cccc2[nH]cc([C@H]3C[C@@H]3N)c12,7.19
ZINC000013782224,COc1cccc2[nH]cc([C@@H]3C[C@H]3N)c12,7.19
ZINC000013782225,COc1cccc2[nH]cc([C@H]3C[C@H]3N)c12,7.19
ZINC000013782226,COc1ccc2[nH]cc([C@@H]3C[C@@H]3N)c2c1,7.42
ZINC000013782227,COc1ccc2[nH]cc([C@H]3C[C@@H]3N)c2c1,7.42
ZINC000013782228,COc1ccc2[nH]cc([C@@H]3C[C@H]3N)c2c1,7.42
ZINC000013782229,COc1ccc2[nH]cc([C@H]3C[C@H]3N)c2c1,7.42
ZINC000013782230,N[C@@H]1C[C@@H]1c1c[nH]c2ccc(F)cc12,8.24
ZINC000013782231,N[C@H]1C[C@@H]1c1c[nH]c2ccc(F)cc12,8.24
ZINC000013782232,N[C@@H]1C[C@H]1c1c[nH]c2ccc(F)cc12,8.24
ZINC000013782233,N[C@H]1C[C@H]1c1c[nH]c2ccc(F)cc12,8.24
ZINC000013782234,N[C@@H]1C[C@@H]1c1c[nH]c2ccccc12,7.23
ZINC000013782235,N[C@H]1C[C@H]1c1c[nH]c2ccccc12,7.23
ZINC000013782372,C[C@@H](N)Cc1c2ccoc2c(Br)c2ccoc12,9.72
ZINC000013782373,C[C@H](N)Cc1c2ccoc2c(Br)c2ccoc12,9.72
ZINC000013978821,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21,5.74
ZINC000013983000,NC(N)=NC(=O)c1ccc2c(c1)[C@@H](O)c1ccccc1-2,8.74
ZINC000013983002,NC(N)=NC(=O)c1ccc2c(c1)[C@H](O)c1ccccc1-2,8.74
ZINC000014208605,C[C@H]1CNCCc2c(Cl)cc(Cl)cc21,6.08
ZINC000014211319,Clc1cccc(COc2cncc(N3CCNCC3)n2)c1,7.19
ZINC000019270192,COc1ccc(C[C@@H](C)N)cc1O,6.87
ZINC000019270194,COc1ccc(C[C@H](C)N)cc1O,6.87
ZINC000019367755,O=C(CCCN1CCN(CC[C@H]2CCc3ccccc3C2=O)CC1)c1ccc(F)cc1,6.8
ZINC000019498277,COc1ccc2[nH]c3c(c2c1)CCN[C@@H]3C,6.31
ZINC000019498278,COc1ccc2[nH]c3c(c2c1)CCN[C@H]3C,6.31
ZINC000020621755,CCOc1cc(N)c(Cl)cc1C(=O)NC[C@@H]1CN(Cc2ccc(F)cc2)CCO1,6.73
ZINC000020621758,CCOc1cc(N)c(Cl)cc1C(=O)NC[C@H]1CN(Cc2ccc(F)cc2)CCO1,6.73
ZINC000022011749,C[C@@H]1CNCCc2ccc(Cl)cc21,5.96
ZINC000022032888,O=C(CCCN1CCN(CC[C@@H]2CCc3sccc3C2=O)CC1)c1ccc(F)cc1,6.8
ZINC000022033040,O=C(CCCN1CCN(CC[C@@H]2CCc3ccccc3C2=O)CC1)c1ccc(F)cc1,6.8
ZINC000022033309,O=C(CCCN1CCN(CC[C@H]2Cc3ccccc3C2=O)CC1)c1ccc(F)cc1,7.5
ZINC000022033457,O=C(CCCN1CCN(CC[C@@H]2Cc3ccccc3C2=O)CC1)c1ccc(F)cc1,7.5
ZINC000022456852,O=C(CCCN1CCN(C[C@@H]2CC(=O)c3ccoc3C2)CC1)c1ccc(F)cc1,6.36
ZINC000022576260,O=C(CCCN1CCN(C[C@H]2CC(=O)c3ccoc3C2)CC1)c1ccc(F)cc1,6.36
ZINC000022925158,O=C(CCCN1CCN(CC[C@@H]2Cc3cc(F)ccc3C2=O)CC1)c1ccc(F)cc1,5.14
ZINC000022925163,O=C(CCCN1CCN(CC[C@H]2Cc3cc(F)ccc3C2=O)CC1)c1ccc(F)cc1,5.14
ZINC000022925178,O=C(CCCN1CCN(C[C@@H]2CC(=O)c3ccsc3C2)CC1)c1ccc(F)cc1,5.6
ZINC000022925183,O=C(CCCN1CCN(C[C@H]2CC(=O)c3ccsc3C2)CC1)c1ccc(F)cc1,5.6
ZINC000022925200,O=C(CCCCN1CCN(C[C@@H]2CC(=O)c3ccoc3C2)CC1)c1ccc(F)cc1,6.23
ZINC000022925203,O=C(CCCCN1CCN(C[C@H]2CC(=O)c3ccoc3C2)CC1)c1ccc(F)cc1,6.23
ZINC000025578484,CCCN1CCC2(CC1)Oc1ccc(Br)cc1[C@@H]1CC(c3ccc(F)cc3)=NN12,7.54
ZINC000025578490,CCCN1CCC2(CC1)Oc1ccc(Br)cc1[C@H]1CC(c3ccc(F)cc3)=NN12,7.54
ZINC000026672579,O=C(CCCN1CCN(CC[C@H]2CCc3sccc3C2=O)CC1)c1ccc(F)cc1,6.8
ZINC000026820423,CN(C)[C@H]1Cc2ccccc2[C@H](c2ccccc2Cl)C1,6.15
ZINC000026821395,CN(C)[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)cc2)C1,7.1
ZINC000026821744,Cc1ccccc1[C@@H]1C[C@@H](N(C)C)Cc2ccccc21,5.22
ZINC000026827216,CN(C)[C@H]1Cc2ccccc2[C@H](c2ccc(F)cc2)C1,7.18
ZINC000027431636,C[C@H]1C[C@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,7.57
ZINC000027431914,C[C@H]1C[C@@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,7.36
ZINC000027442436,C[C@@H]1C[C@@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,6.51
ZINC000027518978,NCC[C@@H]1CNc2ccccc21,5.68
ZINC000027518979,NCC[C@H]1CNc2ccccc21,5.68
ZINC000027518986,COc1ccc2c(c1)NC[C@@H]2CCN(C)C,7.08
ZINC000027518987,COc1ccc2c(c1)NC[C@H]2CCN(C)C,7.08
ZINC000027519125,COc1ccc2ccn(CCC(C)C)c2c1,7.68
ZINC000027519383,Cc1cccc2c1ccn2CCC(C)C,7.14
ZINC000027519385,Cc1ccc2ccn(CCC(C)C)c2c1,6.86
ZINC000027519387,COc1ccc2c(ccn2CCC(C)C)c1,6.87
ZINC000027519778,CC(C)CCn1ccc2ccccc21,6.98
ZINC000027520047,Cc1cccc2ccn(CCC(C)C)c12,7.32
ZINC000027555050,Cc1cn(C)c2cc3c(cc12)N(C(=O)Nc1ccccc1)CC3,8.2
ZINC000027558640,C[C@@H](CN)c1c[nH]c2ccccc12,7.06
ZINC000027558642,C[C@H](CN)c1c[nH]c2ccccc12,7.06
ZINC000027749178,CN(C)CCC1=CCc2ccccc21,5.68
ZINC000027750814,NCC[C@@H]1CCc2ccccc21,5.6
ZINC000027750824,NCC[C@H]1CCc2ccccc21,5.6
ZINC000027752647,COc1ccc2c(c1)[C@H](CCN(C)C)CN2,6.74
ZINC000027752656,COc1ccc2c(c1)[C@@H](CCN(C)C)CN2,6.74
ZINC000027754417,CNCC[C@@H]1CCc2ccccc21,5.66
ZINC000027754426,CNCC[C@H]1CCc2ccccc21,5.66
ZINC000027758224,CN(C)CC[C@@H]1CCc2ccccc21,5.34
ZINC000027758231,CN(C)CC[C@H]1CCc2ccccc21,5.34
ZINC000027759710,CN(C)CC[C@@H]1CNc2ccccc21,5.68
ZINC000028088875,COc1ccc(C[C@@H](C)N)c(O)c1,5.6
ZINC000028088879,COc1ccc(C[C@H](C)N)c(O)c1,5.6
ZINC000028088887,COc1ccc(O)c(C[C@@H](C)N(C)C)c1,6.78
ZINC000028088894,COc1ccc(O)c(C[C@H](C)N(C)C)c1,6.78
ZINC000028097407,COc1ccc(O)c(CCN(C)C)c1,6.84
ZINC000028097832,COc1ccc(O)c(CCN)c1,7.1
ZINC000028097838,COc1ccc(O)c(C[C@@H](C)N)c1,7.0
ZINC000028097843,COc1ccc(O)c(C[C@H](C)N)c1,7.0
ZINC000028098707,COc1ccc(OCc2ccccc2)c(CCN(C)C)c1,6.52
ZINC000028101291,COc1cc(C)c(O)cc1C[C@@H](C)N,7.91
ZINC000028101296,COc1cc(C)c(O)cc1C[C@H](C)N,7.91
ZINC000028101800,COc1cc(C[C@@H](C)N)c(O)cc1C,7.44
ZINC000028101806,COc1cc(C[C@H](C)N)c(O)cc1C,7.44
ZINC000028119135,COc1cc2c(cc1Br)CCNCC2,6.4
ZINC000028119623,COc1cc2c(cc1I)[C@H](C)CNCC2,7.19
ZINC000028119629,COc1cc2c(cc1I)[C@@H](C)CNCC2,7.19
ZINC000028119634,COc1cc2c(cc1C(F)(F)F)[C@H](C)CNCC2,6.89
ZINC000028119641,COc1cc2c(cc1C(F)(F)F)[C@@H](C)CNCC2,6.89
ZINC000028124075,C[C@@H]1CNCCc2ccc(Br)cc21,5.82
ZINC000028124081,C[C@H]1CNCCc2ccc(Br)cc21,5.82
ZINC000028127765,C[C@@H]1CNCCc2ccc(C(F)(F)F)cc21,6.42
ZINC000028127770,C[C@H]1CNCCc2ccc(C(F)(F)F)cc21,6.42
ZINC000028128482,C[C@@H]1CNCCc2cc(O)c(Br)cc21,6.72
ZINC000028128489,C[C@H]1CNCCc2cc(O)c(Br)cc21,6.72
ZINC000028128496,CCOc1cc2c(cc1Br)[C@H](C)CNCC2,6.74
ZINC000028128502,CCOc1cc2c(cc1Br)[C@@H](C)CNCC2,6.74
ZINC000028128508,CC(C)Oc1cc2c(cc1Br)[C@H](C)CNCC2,6.64
ZINC000028128516,CC(C)Oc1cc2c(cc1Br)[C@@H](C)CNCC2,6.64
ZINC000028128561,CC[C@@H]1CNCCc2cc(OC)c(Br)cc21,7.4
ZINC000028128567,CC[C@H]1CNCCc2cc(OC)c(Br)cc21,7.4
ZINC000028130743,C[C@@H]1CNCCc2cc(F)c(Cl)cc21,6.44
ZINC000028130749,C[C@H]1CNCCc2cc(F)c(Cl)cc21,6.44
ZINC000028131044,COc1cc2c(cc1Br)[C@H](C(C)C)CNCC2,6.0
ZINC000028131051,COc1cc2c(cc1Br)[C@@H](C(C)C)CNCC2,6.0
ZINC000028131104,COc1ccc2c(c1)[C@H](C)CNCC2,6.11
ZINC000028131111,COc1ccc2c(c1)[C@@H](C)CNCC2,6.11
ZINC000028132105,C[C@@H]1CNCCc2cc(Cl)c(Cl)cc21,7.11
ZINC000028132112,C[C@H]1CNCCc2cc(Cl)c(Cl)cc21,7.11
ZINC000028132887,COc1cc2c(cc1Br)[C@H](C)CNCC2,7.52
ZINC000028132893,COc1cc2c(cc1Br)[C@@H](C)CNCC2,7.0
ZINC000028135147,C[C@@H]1CNCCc2cc(Cl)ccc21,6.28
ZINC000028135154,C[C@H]1CNCCc2cc(Cl)ccc21,6.28
ZINC000028136027,COc1cc2c(cc1Cl)[C@@H](C)CNCC2,6.85
ZINC000028136570,Clc1ccc2c(c1)CCNCC2,6.0
ZINC000028370502,Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=O)COc3ccc(C(F)(F)F)cc3)cc12,6.35
ZINC000028376420,Cc1cc(NC(C)C)nc2ccc(NC(=O)COc3ccc(C(F)(F)F)cc3)cc12,6.4
ZINC000028376737,Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=O)COc3cccc(Cl)c3Cl)cc12,6.7
ZINC000028380898,Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12,6.46
ZINC000028526233,C[C@@H](Cc1c[nH]c2cccc(O)c12)N(C)C,6.13
ZINC000028526234,C[C@H](Cc1c[nH]c2cccc(O)c12)N(C)C,6.13
ZINC000028572307,Clc1ccc2c(n1)N1CCNC[C@H]1C2,6.66
ZINC000028572308,Clc1ccc2c(n1)N1CCNC[C@@H]1C2,6.66
ZINC000028604327,O=C1c2c(F)cccc2[C@@H]2CNCCN12,5.43
ZINC000028604328,O=C1c2c(F)cccc2[C@H]2CNCCN12,5.43
ZINC000028604329,O=C1c2c(Cl)cccc2[C@@H]2CNCCN12,6.51
ZINC000028821719,COCCOCc1c2c(c(C[C@@H](C)N)c3c1OCC3)OCC2,8.24
ZINC000028821721,C[C@@H](N)Cc1c2c(c(COCC(=O)Oc3ccccc3)c3c1OCC3)OCC2,7.23
ZINC000028821728,Cc1noc(Cc2c3c(c(C[C@@H](C)N)c4c2OCC4)OCC3)n1,6.89
ZINC000028821730,Cc1noc(Cc2c3ccoc3c(C[C@@H](C)N)c3ccoc23)n1,7.64
ZINC000028821734,C[C@@H](N)[C@H](O)c1c2c(c(Br)c3c1OCC3)OCC2,8.21
ZINC000028826835,C[C@@H](C(=O)N1c2ccccc2Sc2ccccc21)c1ccccc1,6.77
ZINC000028826836,C[C@H](C(=O)N1c2ccccc2Sc2ccccc21)c1ccccc1,6.77
ZINC000029126503,CC[C@@H](C)c1nc2c(c(-c3ccc(F)cc3)n1)CNCC2,5.65
ZINC000029126504,CC[C@H](C)c1nc2c(c(-c3ccc(F)cc3)n1)CNCC2,5.65
ZINC000029128986,COc1c(OCCF)cccc1[C@@H](O)C1CCN(CCc2ccc(F)cc2)CC1,6.52
ZINC000029131439,N=C1NCc2cc(Cl)ccc2N1,6.25
ZINC000029210629,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,7.15
ZINC000029480843,NC[C@H]1C[C@@H]1c1ccccc1,7.43
ZINC000029480846,NC[C@@H]1C[C@H]1c1ccccc1,7.07
ZINC000029480849,NC[C@H]1C[C@H]1c1ccccc1,7.07
ZINC000033954984,CNC1=NC(=O)/C(=C\c2c[nH]c3ccccc23)N1C,6.15
ZINC000034215717,CN1C(=N)N=C(O)/C1=C\c1c[nH]c2ccccc12,6.02
ZINC000034428892,O=C1c2c(O)cccc2[C@H]2CNCCN12,5.43
ZINC000034428893,O=C1c2c(O)cccc2[C@@H]2CNCCN12,5.43
ZINC000034445634,N#Cc1cccc2c1C(=O)N1CCNC[C@@H]21,5.41
ZINC000034445637,N#Cc1cccc2c1C(=O)N1CCNC[C@H]21,5.41
ZINC000034535385,CSc1cccc2c1C(=O)N1CCNC[C@@H]21,7.08
ZINC000034563575,O=C1c2c(OC(F)(F)F)cccc2[C@H]2CNCCN12,6.3
ZINC000034563577,O=C1c2c(OC(F)(F)F)cccc2[C@@H]2CNCCN12,6.3
ZINC000034605038,Cc1cccc2c1C(=O)N[C@H]1CNC[C@H]21,7.64
ZINC000034638976,Cc1cccc2c1C(=O)N[C@@H]1CCNCCN21,8.0
ZINC000034639577,CCc1cc(Cl)c2c(c1)[C@H]1CNC[C@@H]1NC2=O,6.04
ZINC000034657159,O=C1N[C@H]2CNCCN2c2cccc(C(F)(F)F)c21,7.89
ZINC000034837617,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C(=O)Nc2ccccc2)C1,5.61
ZINC000034893372,NC[C@H]1C[C@@H]1c1ccc(Br)cc1,5.56
ZINC000034893375,NC[C@H]1C[C@@H]1c1cccc(Br)c1,6.85
ZINC000034893379,NC[C@H]1C[C@@H]1c1ccc(F)cc1,7.68
ZINC000034893489,NC[C@H]1C[C@H]1c1ccccc1Br,8.32
ZINC000034893490,NC[C@H]1C[C@@H]1c1ccccc1Br,8.32
ZINC000034893491,NC[C@@H]1C[C@H]1c1ccccc1Br,8.32
ZINC000034893492,NC[C@@H]1C[C@@H]1c1ccccc1Br,8.32
ZINC000034893518,NC[C@H]1C[C@@H]1c1c(F)cccc1F,5.48
ZINC000035000355,NCCC(=O)Nc1ccc2[nH]nc(S(=O)(=O)c3cccc4ccccc34)c2c1,6.46
ZINC000035270825,COc1cccc2c1C(=O)N1CCNC[C@H]21,6.72
ZINC000035270829,COc1cccc2c1C(=O)N1CCNC[C@@H]21,6.72
ZINC000035278957,O=S(=O)(c1cccc(Cl)c1)c1n[nH]c2ccc(NC3CCNCC3)cc12,6.81
ZINC000035278970,O=S(=O)(c1ccc2ccccc2c1)c1n[nH]c2ccc(NC3CCNCC3)cc12,6.17
ZINC000035279646,CC(C)c1ccc(S(=O)(=O)c2n[nH]c3ccc(NC4CCNCC4)cc23)cc1,5.75
ZINC000035285088,O=S(=O)(c1cccc2ccccc12)c1n[nH]c2ccc(NC3CCNCC3)cc12,6.17
ZINC000035285409,O=C(Nc1ccc2[nH]nc(S(=O)(=O)c3cccc4ccccc34)c2c1)C1CCNCC1,7.48
ZINC000035803648,Cc1ccc2c(c1)C(=O)N[C@@H]1CNCCN21,7.21
ZINC000035856082,CCc1cc(C)c2c(c1)[C@H]1CNC[C@@H]1NC2=O,6.73
ZINC000035875416,O=C1N[C@H]2CNC[C@H]2c2cccc(C(F)(F)F)c21,5.62
ZINC000035899859,CCc1cc2c(c(C(F)(F)F)c1)C(=O)N(C)[C@H]1CNC[C@H]21,6.85
ZINC000035904801,Cc1ccc2c(c1)N1CCNC[C@H]1NC2=O,6.55
ZINC000035905759,CN1C(=O)c2c(cccc2C(F)(F)F)[C@H]2CNC[C@@H]21,7.62
ZINC000035923955,O=C1N[C@H]2CNCCN2c2cccc(Cl)c21,7.74
ZINC000035929028,O=C1N[C@H]2CNC[C@@H]2c2ccc(Cl)c(Cl)c21,7.32
ZINC000035940245,Cc1cccc2c1C(=O)N[C@H]1CNCCN21,8.07
ZINC000035940246,Cc1cccc2c1C(=O)N[C@@H]1CNCCN21,8.07
ZINC000035940559,O=C1N[C@H]2CCNCCN2c2cccc(Cl)c21,7.64
ZINC000035963987,CCc1ccc(Cl)c2c1[C@H]1CNC[C@@H]1NC2=O,7.1
ZINC000035977251,C[C@]1(O)c2ccccc2-c2ccc(C(=O)NC(=N)N)cc21,8.37
ZINC000035977627,CO[C@@]1(C)c2ccccc2-c2ccc(C(=O)NC(=N)N)cc21,8.48
ZINC000035977629,CO[C@]1(C)c2ccccc2-c2ccc(C(=O)NC(=N)N)cc21,8.48
ZINC000035993959,O=C1N[C@H]2CNCCN2c2ccccc21,6.86
ZINC000035994213,O=C1N[C@H]2CNCCN2c2ccc(Cl)cc21,7.14
ZINC000035994701,Cc1cc(C(C)C)cc2c1C(=O)N[C@H]1CNC[C@H]21,6.27
ZINC000036093398,Cc1nc(N2CCCC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12,5.72
ZINC000036270492,CC(C)Oc1cccc2c1C(=O)N1CCNC[C@H]21,6.08
ZINC000036270494,CC(C)Oc1cccc2c1C(=O)N1CCNC[C@@H]21,6.08
ZINC000036270498,O=C1c2ccccc2[C@@H]2CNCCN12,5.34
ZINC000036270500,O=C1c2ccccc2[C@H]2CNCCN12,5.34
ZINC000036270502,O=C1c2c(Cl)cccc2[C@H]2CNCCN12,6.51
ZINC000036270509,CSc1cccc2c1C(=O)N1CCNC[C@H]21,7.08
ZINC000036520309,Clc1ccccc1O[C@H]1CCc2ccc(N3CCNCC3)nc21,6.73
ZINC000036623815,O=C(c1ccc(-c2ccccc2)cc1)N1CCC(c2nc3ccccc3o2)CC1,5.82
ZINC000038147835,c1ccc(CCN2CCC3(CC2)Oc2ccccc2[C@@H]2CC(c4ccncc4)=NN23)cc1,7.8
ZINC000038147836,c1ccc(CCN2CCC3(CC2)Oc2ccccc2[C@H]2CC(c4ccncc4)=NN23)cc1,7.8
ZINC000038147837,CCCN1CCC2(CC1)Oc1ccc(Cl)cc1[C@@H]1CC(c3ccc(F)cc3)=NN12,7.49
ZINC000038147838,CCCN1CCC2(CC1)Oc1ccc(Cl)cc1[C@H]1CC(c3ccc(F)cc3)=NN12,7.49
ZINC000038147839,CCCN1CCC2(CC1)Oc1ccc(F)cc1[C@@H]1CC(c3ccc(F)cc3)=NN12,7.59
ZINC000038147840,CCCN1CCC2(CC1)Oc1ccc(F)cc1[C@H]1CC(c3ccc(F)cc3)=NN12,7.59
ZINC000038147841,CCCN1CCC2(CC1)Oc1ccc(C)cc1[C@@H]1CC(c3ccc(F)cc3)=NN12,6.94
ZINC000038147842,CCCN1CCC2(CC1)Oc1ccc(C)cc1[C@H]1CC(c3ccc(F)cc3)=NN12,6.94
ZINC000038147843,CC(C)CN1CCC2(CC1)Oc1ccccc1[C@@H]1CC(c3ccncc3)=NN12,7.68
ZINC000038147844,CC(C)CN1CCC2(CC1)Oc1ccccc1[C@H]1CC(c3ccncc3)=NN12,7.68
ZINC000038147845,CC1(C)Oc2ccccc2[C@@H]2CC(c3ccncc3)=NN21,5.3
ZINC000038147846,CC1(C)Oc2ccccc2[C@H]2CC(c3ccncc3)=NN21,5.3
ZINC000038149787,CN(C)CCN(C)c1nc2ccc(NC(=O)COc3ccc(C(F)(F)F)cc3)cc2n1C,5.82
ZINC000038157683,FC(F)(F)c1cccc([C@H]2CC[C@H]3CNC[C@@H]23)c1,6.73
ZINC000038157684,Fc1cccc(N2CC[C@H]3CNC[C@H]32)c1,6.97
ZINC000038157685,Clc1cccc(N2CC[C@H]3CNC[C@H]32)c1,7.23
ZINC000038157686,FC(F)(F)c1cccc(N2CC[C@H]3CNC[C@H]32)c1,7.19
ZINC000038157687,C[C@H]1C[C@H]2CNC[C@H]2N1c1nccc(C(F)(F)F)n1,6.82
ZINC000038157688,C[C@@H]1C[C@H]2CNC[C@H]2N1c1nccc(C(F)(F)F)n1,7.32
ZINC000038157689,FC(F)(F)c1ccnc(N2CC[C@@H]3CNC[C@@H]32)n1,6.49
ZINC000038157690,FC(F)(F)c1ccnc(N2CC[C@H]3CNC[C@H]32)n1,7.21
ZINC000038157691,FC(F)(F)c1ccnc(N2CC[C@H]3CNC[C@@H]32)n1,6.49
ZINC000038212827,O=C1N[C@@H]2CCNCCN2c2ccccc21,7.17
ZINC000038212935,Cc1ccc2c(c1)N1CCNCC[C@H]1NC2=O,7.39
ZINC000038213128,O=C1N[C@H]2CNCCCN2c2cccc(Cl)c21,6.13
ZINC000038213129,O=C1N[C@@H]2CNCCCN2c2cccc(Cl)c21,6.13
ZINC000038213382,Cc1cc(Cl)c2c(c1)[C@H]1CNC[C@@H]1NC2=O,6.32
ZINC000038213738,N=C(N)NC(=O)c1ccc2c(c1)[C@@H](O)c1c(Cl)cccc1-2,9.96
ZINC000038213739,N=C(N)NC(=O)c1ccc2c(c1)[C@H](O)c1c(Cl)cccc1-2,9.96
ZINC000038219545,O=C1N[C@H]2CNC[C@@H]2c2cccc(C(F)(F)F)c21,8.0
ZINC000038219547,O=C1N[C@@H]2CNC[C@H]2c2cccc(C(F)(F)F)c21,5.2
ZINC000038219644,CCCc1cc(Cl)c2c(c1)[C@H]1CNC[C@@H]1NC2=O,6.11
ZINC000038237102,CC[C@]1(OC)c2ccccc2-c2ccc(C(=O)NC(=N)N)cc21,8.32
ZINC000038237104,CC[C@@]1(OC)c2ccccc2-c2ccc(C(=O)NC(=N)N)cc21,8.32
ZINC000038247584,N=C(N)NC(=O)c1ccc2c(c1)C1(CC1)c1ccccc1-2,9.29
ZINC000038264983,C[C@@]1(O)c2ccccc2-c2ccc(C(=O)NC(=N)N)cc21,8.37
ZINC000038276567,Cc1ccc2c(c1)N1CCNC[C@@H]1NC2=O,6.55
ZINC000038603510,N=C1N=C(O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1,7.29
ZINC000038813133,N=C1N=C(O)/C(=C\c2c[nH]c3ccccc23)N1,6.63
ZINC000040378957,O=S(=O)(c1ccc2c(c1)CCNCC2)c1ccccc1F,7.74
ZINC000040379371,Cc1ccc(Cl)c([C@H]2C[C@@H]2CN)c1F,6.94
