id,smiles,pKi
CHEMBL2096876,Cc1ccc([C@H]2C3CCC(C[C@H]2c2ccccc2)N3C)cc1,6.0
CHEMBL4515160,O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1CCCCN1CCC(c2c[nH]c3ccc(F)cc23)CC1,7.49
CHEMBL3705036,COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)C(O)CO4)CC2)ccc1Br,8.57
CHEMBL3705033,O=C(O)COc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)C(O)CO4)CC2)ccc1Br,6.16
CHEMBL4572132,COc1ccc2[nH]cc(C3CCN(CCN4C(=O)CC(c5c[nH]c6ccc(F)cc56)C4=O)CC3)c2c1,5.88
CHEMBL132676,OC1(c2ccc3ccccc3c2)c2ccccc2C2=NCCN21,8.64
CHEMBL4227444,CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccccc1,7.92
CHEMBL469888,COc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,6.44
CHEMBL529437,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C.Cl,7.02
CHEMBL1224160,O=C(c1ccc2[nH]ccc2c1)C1(Cc2ccccc2)CCCN1,5.9
CHEMBL1224239,CC(C)(C)CCC1(C(=O)c2ccc3ccccc3n2)CCNC1,8.7
CHEMBL1224490,CC(C)CC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,9.0
CHEMBL3656923,OCCOc1cc(CC2CCNCC2)ccc1Br,6.64
CHEMBL3897671,CCOCCCCN[C@H](CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,9.1
CHEMBL397300,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2cccc(Cl)c2)C1,7.62
CHEMBL2432051,COc1cc(CN[C@H]2C3C4CC5C6C4CC3C6C52)cc(OC)c1OC,6.15
CHEMBL218193,CC(C)CC(c1ccc(C(C)C)cc1)C1CCCCN1,5.48
CHEMBL139245,CNCCC(Oc1cccc2ccccc12)c1ccc(Cl)cc1,8.42
CHEMBL3818124,O=C1NCN(c2ccccc2)C12CCN(CCCCc1nc3cc(Cl)ccc3s1)CC2,5.51
CHEMBL132082,COc1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N1CCN=C21,5.99
CHEMBL142028,CNCCC(Oc1cccc2ccccc12)c1ccsc1,8.96
CHEMBL377785,C=C1CN2C3CCC2C1C(c1ccc(C)cc1)C3,8.11
CHEMBL3819434,Cl.OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCCc1nc2ccccc2s1,6.75
CHEMBL324269,CN(C)C[C@H]1C2CCC(C2)[C@@H]1c1ccc2cc(F)ccc2c1,8.59
CHEMBL612232,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccc(OC)cc1)CN23,7.28
CHEMBL1224318,CC(C)(C)CCC1(C(=O)c2cnc(N)c(Cl)c2)CCNC1,7.5
CHEMBL2096875,Cc1ccc([C@@H]2CC3CCC([C@@H]2c2ccccc2)N3C)cc1,5.82
CHEMBL387117,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1C,5.89
CHEMBL2207489,CCCN1CCC(c2noc3cc(F)ccc23)CC1,4.53
CHEMBL1224092,CCCC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1,7.8
CHEMBL4081987,Cc1cccc(S(=O)(=O)NCCCN2CC=C(c3c(C)[nH]c4ccc(Cl)cc34)CC2)c1,7.4
