id,smiles,pKi
ZINC000006885604,NC[C@@H]1O[C@@H](c2ccccc2)Cc2c1ccc(O)c2O,5.03
ZINC000007448518,CCN(CC)c1nc(Nc2ccc(Cl)cc2)c2cnn(C)c2n1,6.0
ZINC000007504136,CCc1nnc2c(NC)nc3ccccc3n12,5.29
ZINC000009116995,Cc1ccc2onc(CNC(=O)N3CCN(C)CC3)c2c1,5.05
ZINC000009569120,Cn1ncc2c(Nc3ccc(F)cc3)nc(N3CCN(c4ccccc4)CC3)nc21,6.38
ZINC000011919626,COc1cccc2c3c([nH]c12)C=NCC3,5.87
ZINC000011919683,Brc1ccc2[nH]c3c(c2c1)CCN=C3,5.92
ZINC000012068667,COc1ccccc1N1CCN(CCCNS(=O)(=O)c2ccc3ccccc3c2)CC1,6.62
ZINC000012068672,COc1ccc(S(=O)(=O)NCCCN2CCN(c3ccccc3OC)CC2)cc1,5.01
ZINC000012069082,COc1ccc(S(=O)(=O)NCCCN2CCN(c3ccc(F)cc3)CC2)cc1,5.31
ZINC000012356130,Oc1nc2ccc(CCN3CCN(c4ccccc4)CC3)cc2s1,7.05
ZINC000012356157,O=C(CCCN1CC[C@](O)(c2ccc(Cl)cc2)C1)c1ccc(F)cc1,5.9
ZINC000012356234,COc1ccccc1N1CCN(CCCc2ccc3nc(O)sc3c2)CC1,7.0
ZINC000012356289,Cc1sc2nc(SCCCN3CCN(c4ncccn4)CC3)n(N)c(=O)c2c1C,5.7
ZINC000012356328,O=C(CCCN1CCC2(CC1)C(=O)NCN2C1CCCCC1)c1ccc(F)cc1,6.17
ZINC000012653907,CN(C)CCNC(=O)c1cc2ccccc2[nH]1,6.37
ZINC000013436804,CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3N2O1,8.42
ZINC000013436808,CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3N2O1,8.42
ZINC000013436812,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3N2O1,8.42
ZINC000013436814,CN(C)C[C@H]1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3N2O1,8.42
ZINC000013436817,CN(C)C[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.91
ZINC000013436823,CN(C)CC[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.43
